month,state,permit,handgun,long_gun,other,Total Sales,Year,Month
2023-01,Guam,0,188,79,19,286,2023,Jan
2023-01,Hawaii,1847,0,0,0,0,2023,Jan
2023-01,Idaho,6159,5234,4415,649,10298,2023,Jan
2023-01,Illinois,480752,28370,14140,1715,44225,2023,Jan
2023-01,Indiana,372,22825,12560,1912,37297,2023,Jan
2023-01,Iowa,6740,2527,2790,193,5510,2023,Jan
2023-01,Kansas,1315,6507,5577,708,12792,2023,Jan
2023-01,Kentucky,716,10744,8081,628,19453,2023,Jan
2023-01,Louisiana,1879,10755,7949,870,19574,2023,Jan
2023-01,Maine,522,3614,3093,352,7059,2023,Jan
2023-01,Mariana Islands,0,8,1,1,10,2023,Jan
2023-01,Maryland,21495,12299,5849,116,18264,2023,Jan
2023-01,Massachusetts,10720,5626,2799,1506,9931,2023,Jan
2023-01,Michigan,18535,21880,15056,2420,39356,2023,Jan
2023-01,Minnesota,11361,9530,8082,1016,18628,2023,Jan
2023-01,Mississippi,3346,8153,6557,511,15221,2023,Jan
2023-01,Missouri,853,19831,14724,2133,36688,2023,Jan
2023-01,Montana,996,3600,3179,388,7167,2023,Jan
2023-01,Nebraska,4240,227,1665,31,1923,2023,Jan
2023-01,Nevada,1265,4875,2288,386,7549,2023,Jan
2023-01,New Hampshire,782,6094,2872,472,9438,2023,Jan
2023-01,New Jersey,0,10554,4848,1203,16605,2023,Jan
2023-01,New Mexico,1193,6587,3912,640,11139,2023,Jan
2023-01,New York,4637,10288,10775,1211,22274,2023,Jan
2023-01,North Carolina,35510,1728,12327,1099,15154,2023,Jan
2023-01,North Dakota,514,1876,2325,172,4373,2023,Jan
2023-01,Ohio,7097,24938,13130,1563,39631,2023,Jan
2023-01,Oklahoma,2682,11935,8559,1339,21833,2023,Jan
2023-01,Oregon,7571,32268,15723,0,47991,2023,Jan
2023-01,Pennsylvania,38338,42802,19236,33,62071,2023,Jan
2023-01,Puerto Rico,0,3827,277,62,4166,2023,Jan
2023-01,Rhode Island,0,1190,622,102,1914,2023,Jan
2023-01,South Carolina,10758,10668,6069,881,17618,2023,Jan
2023-01,South Dakota,843,2015,2506,183,4704,2023,Jan
2023-01,Tennessee,19015,28782,16472,1901,47155,2023,Jan
2023-01,Texas,28661,55982,29702,4323,90007,2023,Jan
2023-01,Utah,11592,4757,3717,733,9207,2023,Jan
2023-01,Vermont,0,1575,1412,141,3128,2023,Jan
2023-01,Virgin Islands,317,25,5,0,30,2023,Jan
2023-01,Virginia,478,26233,15043,3637,44913,2023,Jan
2023-01,Washington,17327,19251,11776,5937,36964,2023,Jan
2023-01,West Virginia,2751,5280,5333,363,10976,2023,Jan
2023-01,Wisconsin,22470,16431,10812,1180,28423,2023,Jan
2023-01,Wyoming,325,1909,1571,164,3644,2023,Jan
2022-12,Alabama,16023,29645,25911,1740,57296,2022,Dec
2022-12,Alaska,196,3231,2824,372,6427,2022,Dec
2022-12,Arizona,8802,23595,11885,2120,37600,2022,Dec
2022-12,Arkansas,2461,10515,11968,624,23107,2022,Dec
2022-12,California,22839,40213,28073,5523,73809,2022,Dec
2022-12,Colorado,6354,22830,15437,1959,40226,2022,Dec
2022-12,Connecticut,5986,6526,2183,1148,9857,2022,Dec
2022-12,Delaware,274,2607,1716,115,4438,2022,Dec
2022-12,District of Columbia,945,300,21,1,322,2022,Dec
2022-12,Florida,18857,74886,35416,5826,116128,2022,Dec
2022-12,Georgia,14454,28194,19068,1341,48603,2022,Dec
2022-12,Guam,0,179,86,15,280,2022,Dec
2022-12,Hawaii,1559,0,0,0,0,2022,Dec
2022-12,Idaho,3673,8694,7551,817,17062,2022,Dec
2022-12,Illinois,426000,30563,18733,2005,51301,2022,Dec
2022-12,Indiana,330,28936,18301,2244,49481,2022,Dec
2022-12,Iowa,5396,3430,4684,250,8364,2022,Dec
2022-12,Kansas,1111,8716,8791,793,18300,2022,Dec
2022-12,Kentucky,522,16789,15697,861,33347,2022,Dec
2022-12,Louisiana,1356,17019,16403,1052,34474,2022,Dec
2022-12,Maine,448,4895,5150,419,10464,2022,Dec
2022-12,Mariana Islands,0,17,6,0,23,2022,Dec
2022-12,Maryland,22199,12642,8061,158,20861,2022,Dec
2022-12,Massachusetts,7576,6139,3159,1548,10846,2022,Dec
2022-12,Michigan,15471,25042,21169,2797,49008,2022,Dec
2022-12,Minnesota,10720,11270,11604,1221,24095,2022,Dec
2022-12,Mississippi,2903,13752,15187,634,29573,2022,Dec
2022-12,Missouri,637,27213,23525,2645,53383,2022,Dec
2022-12,Montana,886,5469,5386,463,11318,2022,Dec
2022-12,Nebraska,4475,337,2864,44,3245,2022,Dec
2022-12,Nevada,3626,6127,3153,459,9739,2022,Dec
2022-12,New Hampshire,759,7873,4217,455,12545,2022,Dec
2022-12,New Jersey,0,8341,4542,981,13864,2022,Dec
2022-12,New Mexico,1522,8527,5440,720,14687,2022,Dec
2022-12,New York,3930,10323,15319,1291,26933,2022,Dec
2022-12,North Carolina,28256,2841,23239,1438,27518,2022,Dec
2022-12,North Dakota,566,1991,2808,202,5001,2022,Dec
2022-12,Ohio,5951,33116,21775,1912,56803,2022,Dec
2022-12,Oklahoma,1910,18067,16175,1726,35968,2022,Dec
2022-12,Oregon,7031,46735,22029,0,68764,2022,Dec
2022-12,Pennsylvania,32940,53009,28275,29,81313,2022,Dec
2022-12,Puerto Rico,0,5083,357,51,5491,2022,Dec
2022-12,Rhode Island,0,1378,746,111,2235,2022,Dec
2022-12,South Carolina,14211,16374,11987,1266,29627,2022,Dec
2022-12,South Dakota,668,2608,3888,221,6717,2022,Dec
2022-12,Tennessee,13694,40500,28530,2569,71599,2022,Dec
2022-12,Texas,25237,83157,52862,5546,141565,2022,Dec
2022-12,Utah,14162,8160,7997,829,16986,2022,Dec
2022-12,Vermont,0,1994,2111,149,4254,2022,Dec
2022-12,Virgin Islands,94,25,3,0,28,2022,Dec
2022-12,Virginia,332,32824,22955,4519,60298,2022,Dec
2022-12,Washington,14608,20960,14335,4573,39868,2022,Dec
2022-12,West Virginia,1774,8317,9749,444,18510,2022,Dec
2022-12,Wisconsin,18453,19645,15194,1433,36272,2022,Dec
2022-12,Wyoming,308,3096,2932,258,6286,2022,Dec
2022-11,Alabama,15442,22068,19922,1190,43180,2022,Nov
2022-11,Alaska,292,3182,2890,332,6404,2022,Nov
2022-11,Arizona,8007,18816,9664,1513,29993,2022,Nov
2022-11,Arkansas,2325,7994,10304,439,18737,2022,Nov
2022-11,California,24117,37386,25634,4888,67908,2022,Nov
2022-11,Colorado,6598,20088,13493,1551,35132,2022,Nov
2022-11,Connecticut,6441,5660,2132,1120,8912,2022,Nov
2022-11,Delaware,257,1961,1570,76,3607,2022,Nov
2022-11,District of Columbia,1440,455,26,2,483,2022,Nov
2022-11,Florida,16592,61475,28064,4766,94305,2022,Nov
2022-11,Georgia,13585,20201,14036,866,35103,2022,Nov
2022-11,Guam,0,196,83,13,292,2022,Nov
2022-11,Hawaii,1418,0,0,0,0,2022,Nov
2022-11,Idaho,5323,6776,6569,598,13943,2022,Nov
2022-11,Illinois,412201,24875,14612,1564,41051,2022,Nov
2022-11,Indiana,315,23698,18044,1642,43384,2022,Nov
2022-11,Iowa,4379,3589,5081,176,8846,2022,Nov
2022-11,Kansas,1105,7501,7768,581,15850,2022,Nov
2022-11,Kentucky,551,12229,13521,606,26356,2022,Nov
2022-11,Louisiana,1488,12512,12952,758,26222,2022,Nov
2022-11,Maine,393,3761,4894,306,8961,2022,Nov
2022-11,Mariana Islands,0,12,8,1,21,2022,Nov
2022-11,Maryland,19965,12154,7431,121,19706,2022,Nov
2022-11,Massachusetts,9344,5791,3340,1389,10520,2022,Nov
2022-11,Michigan,15295,22446,23562,1754,47762,2022,Nov
2022-11,Minnesota,11861,11045,13156,956,25157,2022,Nov
2022-11,Mississippi,2455,9829,11939,416,22184,2022,Nov
2022-11,Missouri,702,21737,21503,1800,45040,2022,Nov
2022-11,Montana,801,4283,5028,311,9622,2022,Nov
2022-11,Nebraska,3957,263,2702,25,2990,2022,Nov
2022-11,Nevada,2283,5324,2480,363,8167,2022,Nov
2022-11,New Hampshire,723,6358,3753,323,10434,2022,Nov
2022-11,New Jersey,0,8346,3945,924,13215,2022,Nov
2022-11,New Mexico,1320,6926,4658,538,12122,2022,Nov
2022-11,New York,5462,9328,14518,1093,24939,2022,Nov
2022-11,North Carolina,26689,2400,17849,1015,21264,2022,Nov
2022-11,North Dakota,447,1914,3095,131,5140,2022,Nov
2022-11,Ohio,5430,28175,23760,1472,53407,2022,Nov
2022-11,Oklahoma,1950,14698,13433,1244,29375,2022,Nov
2022-11,Oregon,5197,57990,27862,0,85852,2022,Nov
2022-11,Pennsylvania,32362,45307,27505,28,72840,2022,Nov
2022-11,Puerto Rico,0,5943,438,64,6445,2022,Nov
2022-11,Rhode Island,0,1238,729,117,2084,2022,Nov
2022-11,South Carolina,11615,12634,9269,772,22675,2022,Nov
2022-11,South Dakota,866,2622,4447,180,7249,2022,Nov
2022-11,Tennessee,16960,31059,23116,2180,56355,2022,Nov
2022-11,Texas,24862,63821,41578,3964,109363,2022,Nov
2022-11,Utah,10217,6654,6741,676,14071,2022,Nov
2022-11,Vermont,0,1575,1910,115,3600,2022,Nov
2022-11,Virgin Islands,65,38,3,0,41,2022,Nov
2022-11,Virginia,534,27137,19880,3505,50522,2022,Nov
2022-11,Washington,14339,15840,11947,3208,30995,2022,Nov
2022-11,West Virginia,1961,6065,9079,337,15481,2022,Nov
2022-11,Wisconsin,19868,19780,17496,1038,38314,2022,Nov
2022-11,Wyoming,294,2724,2534,189,5447,2022,Nov
2022-10,Alabama,17148,17564,13145,1096,31805,2022,Oct
2022-10,Alaska,283,3319,3316,378,7013,2022,Oct
2022-10,Arizona,7855,16648,8317,1497,26462,2022,Oct
2022-10,Arkansas,2472,6579,7145,411,14135,2022,Oct
2022-10,California,27623,36991,22350,4451,63792,2022,Oct
2022-10,Colorado,6631,18115,12580,1582,32277,2022,Oct
2022-10,Connecticut,7119,5379,1875,902,8156,2022,Oct
2022-10,Delaware,407,1956,1127,86,3169,2022,Oct
2022-10,District of Columbia,1094,406,29,0,435,2022,Oct
2022-10,Florida,18365,56101,21525,4409,82035,2022,Oct
2022-10,Georgia,13137,18113,10887,822,29822,2022,Oct
2022-10,Guam,0,194,69,21,284,2022,Oct
2022-10,Hawaii,1619,0,0,0,0,2022,Oct
2022-10,Idaho,6092,5281,5944,569,11794,2022,Oct
2022-10,Illinois,369511,21387,10840,1091,33318,2022,Oct
2022-10,Indiana,270,20226,12643,1434,34303,2022,Oct
2022-10,Iowa,3746,2474,3402,129,6005,2022,Oct
2022-10,Kansas,768,5686,5589,522,11797,2022,Oct
2022-10,Kentucky,606,9836,9489,517,19842,2022,Oct
2022-10,Louisiana,1686,11485,10058,681,22224,2022,Oct
2022-10,Maine,551,3706,6019,264,9989,2022,Oct
2022-10,Mariana Islands,0,15,15,3,33,2022,Oct
2022-10,Maryland,17861,11676,6156,137,17969,2022,Oct
2022-10,Massachusetts,9156,4996,2861,1332,9189,2022,Oct
2022-10,Michigan,16796,18736,18051,1541,38328,2022,Oct
2022-10,Minnesota,12424,10012,16617,912,27541,2022,Oct
2022-10,Mississippi,2439,8304,7218,383,15905,2022,Oct
2022-10,Missouri,775,18211,17451,1639,37301,2022,Oct
2022-10,Montana,1010,3780,5862,296,9938,2022,Oct
2022-10,Nebraska,3469,106,2049,17,2172,2022,Oct
2022-10,Nevada,1637,4829,2190,334,7353,2022,Oct
2022-10,New Hampshire,953,5366,3893,348,9607,2022,Oct
2022-10,New Jersey,0,10050,4137,1067,15254,2022,Oct
2022-10,New Mexico,998,6417,4088,538,11043,2022,Oct
2022-10,New York,4513,9619,13412,943,23974,2022,Oct
2022-10,North Carolina,24964,1458,14220,982,16660,2022,Oct
2022-10,North Dakota,668,1875,4315,130,6320,2022,Oct
2022-10,Ohio,5432,21257,15147,1196,37600,2022,Oct
2022-10,Oklahoma,2166,11019,9238,969,21226,2022,Oct
2022-10,Oregon,5007,18201,11038,0,29239,2022,Oct
2022-10,Pennsylvania,34029,43318,22321,42,65681,2022,Oct
2022-10,Puerto Rico,0,4724,308,57,5089,2022,Oct
2022-10,Rhode Island,0,1011,707,104,1822,2022,Oct
2022-10,South Carolina,12315,10030,6942,695,17667,2022,Oct
2022-10,South Dakota,940,2022,5141,136,7299,2022,Oct
2022-10,Tennessee,18334,26867,17176,1776,45819,2022,Oct
2022-10,Texas,26520,56594,33532,3676,93802,2022,Oct
2022-10,Utah,10839,4412,4498,596,9506,2022,Oct
2022-10,Vermont,0,1564,2005,108,3677,2022,Oct
2022-10,Virgin Islands,56,30,5,0,35,2022,Oct
2022-10,Virginia,515,24372,16631,3310,44313,2022,Oct
2022-10,Washington,14561,15021,11570,3042,29633,2022,Oct
2022-10,West Virginia,1890,4981,6824,241,12046,2022,Oct
2022-10,Wisconsin,20063,16814,16646,955,34415,2022,Oct
2022-10,Wyoming,367,2007,2234,156,4397,2022,Oct
2022-09,Alabama,18236,17226,13518,1213,31957,2022,Sep
2022-09,Alaska,264,3738,3767,400,7905,2022,Sep
2022-09,Arizona,7643,17476,9048,1694,28218,2022,Sep
2022-09,Arkansas,2548,6670,6102,394,13166,2022,Sep
2022-09,California,39113,34417,22375,4527,61319,2022,Sep
2022-09,Colorado,6664,18944,12605,1649,33198,2022,Sep
2022-09,Connecticut,7888,5121,1660,856,7637,2022,Sep
2022-09,Delaware,537,1803,964,66,2833,2022,Sep
2022-09,District of Columbia,569,634,36,0,670,2022,Sep
2022-09,Florida,21987,52674,20389,4536,77599,2022,Sep
2022-09,Georgia,13507,17848,9552,804,28204,2022,Sep
2022-09,Guam,0,239,91,17,347,2022,Sep
2022-09,Hawaii,1570,0,0,0,0,2022,Sep
2022-09,Idaho,4495,5503,5756,566,11825,2022,Sep
2022-09,Illinois,337476,21772,10505,1175,33452,2022,Sep
2022-09,Indiana,373,21991,12729,1559,36279,2022,Sep
2022-09,Iowa,3323,2374,3089,138,5601,2022,Sep
2022-09,Kansas,998,5656,5144,550,11350,2022,Sep
2022-09,Kentucky,638,9610,7857,527,17994,2022,Sep
2022-09,Louisiana,1856,12116,9347,837,22300,2022,Sep
2022-09,Maine,529,3837,5180,291,9308,2022,Sep
2022-09,Mariana Islands,0,16,15,2,33,2022,Sep
2022-09,Maryland,17878,11129,5779,121,17029,2022,Sep
2022-09,Massachusetts,8624,4784,2739,1102,8625,2022,Sep
2022-09,Michigan,16258,19068,17606,1731,38405,2022,Sep
2022-09,Minnesota,11569,10312,14751,981,26044,2022,Sep
2022-09,Mississippi,2590,8678,6655,405,15738,2022,Sep
2022-09,Missouri,829,18416,15044,1658,35118,2022,Sep
2022-09,Montana,940,4223,5236,328,9787,2022,Sep
2022-09,Nebraska,3154,115,1758,28,1901,2022,Sep
2022-09,Nevada,1898,5043,2322,388,7753,2022,Sep
2022-09,New Hampshire,1127,5444,3616,319,9379,2022,Sep
2022-09,New Jersey,0,9214,3590,976,13780,2022,Sep
2022-09,New Mexico,1439,6341,4228,605,11174,2022,Sep
2022-09,New York,4206,10159,16180,2128,28467,2022,Sep
2022-09,North Carolina,24094,1347,12819,1094,15260,2022,Sep
2022-09,North Dakota,581,1772,3318,175,5265,2022,Sep
2022-09,Ohio,5234,22226,14018,1282,37526,2022,Sep
2022-09,Oklahoma,2205,11002,8904,1177,21083,2022,Sep
2022-09,Oregon,5005,15511,9892,0,25403,2022,Sep
2022-09,Pennsylvania,33152,40911,20583,38,61532,2022,Sep
2022-09,Puerto Rico,0,3537,263,55,3855,2022,Sep
2022-09,Rhode Island,0,1025,607,90,1722,2022,Sep
2022-09,South Carolina,14991,9923,6477,720,17120,2022,Sep
2022-09,South Dakota,1001,2118,3486,163,5767,2022,Sep
2022-09,Tennessee,16826,28479,16418,1903,46800,2022,Sep
2022-09,Texas,28270,54688,36257,4023,94968,2022,Sep
2022-09,Utah,10707,4710,4497,568,9775,2022,Sep
2022-09,Vermont,0,1629,1887,121,3637,2022,Sep
2022-09,Virgin Islands,91,38,2,0,40,2022,Sep
2022-09,Virginia,444,23514,14899,3420,41833,2022,Sep
2022-09,Washington,14454,16010,10922,3098,30030,2022,Sep
2022-09,West Virginia,1958,4688,5536,278,10502,2022,Sep
2022-09,Wisconsin,17279,17356,15300,1044,33700,2022,Sep
2022-09,Wyoming,663,2194,2354,162,4710,2022,Sep
2022-08,Alabama,20271,18400,13679,1315,33394,2022,Aug
2022-08,Alaska,291,3225,3005,373,6603,2022,Aug
2022-08,Arizona,8278,19079,9304,1947,30330,2022,Aug
2022-08,Arkansas,2585,6885,5697,516,13098,2022,Aug
2022-08,California,39274,39236,25005,5743,69984,2022,Aug
2022-08,Colorado,7271,20557,13165,1812,35534,2022,Aug
2022-08,Connecticut,9417,4111,1347,874,6332,2022,Aug
2022-08,Delaware,490,1913,910,104,2927,2022,Aug
2022-08,District of Columbia,1102,491,18,0,509,2022,Aug
2022-08,Florida,20897,60229,22654,5518,88401,2022,Aug
2022-08,Georgia,10902,18868,9588,949,29405,2022,Aug
2022-08,Guam,0,204,78,20,302,2022,Aug
2022-08,Hawaii,1716,0,0,0,0,2022,Aug
2022-08,Idaho,6012,5663,5167,575,11405,2022,Aug
2022-08,Illinois,346856,21278,10914,1214,33406,2022,Aug
2022-08,Indiana,339,23746,12311,1717,37774,2022,Aug
2022-08,Iowa,3571,2425,2684,151,5260,2022,Aug
2022-08,Kansas,1509,5954,5134,649,11737,2022,Aug
2022-08,Kentucky,797,9851,7604,645,18100,2022,Aug
2022-08,Louisiana,2424,12861,8514,1002,22377,2022,Aug
2022-08,Maine,658,3778,3866,399,8043,2022,Aug
2022-08,Mariana Islands,0,9,9,0,18,2022,Aug
2022-08,Maryland,16787,12452,5404,131,17987,2022,Aug
2022-08,Massachusetts,9865,5608,2939,1306,9853,2022,Aug
2022-08,Michigan,18326,19504,15053,1908,36465,2022,Aug
2022-08,Minnesota,13461,11079,11982,1096,24157,2022,Aug
2022-08,Mississippi,2651,10282,8410,574,19266,2022,Aug
2022-08,Missouri,1199,18675,14329,1948,34952,2022,Aug
2022-08,Montana,891,4301,4340,382,9023,2022,Aug
2022-08,Nebraska,3954,107,1620,16,1743,2022,Aug
2022-08,Nevada,2555,5591,2426,387,8404,2022,Aug
2022-08,New Hampshire,1103,5954,3293,324,9571,2022,Aug
2022-08,New Jersey,0,10281,4003,1002,15286,2022,Aug
2022-08,New Mexico,1165,7463,4335,733,12531,2022,Aug
2022-08,New York,5060,12197,23170,4325,39692,2022,Aug
2022-08,North Carolina,29181,1571,12808,1231,15610,2022,Aug
2022-08,North Dakota,736,1900,2753,175,4828,2022,Aug
2022-08,Ohio,5805,23314,13691,1581,38586,2022,Aug
2022-08,Oklahoma,2989,12065,8538,1471,22074,2022,Aug
2022-08,Oregon,5007,15535,9139,0,24674,2022,Aug
2022-08,Pennsylvania,32791,43173,19780,42,62995,2022,Aug
2022-08,Puerto Rico,0,4808,352,53,5213,2022,Aug
2022-08,Rhode Island,0,1144,676,115,1935,2022,Aug
2022-08,South Carolina,12135,10679,6543,823,18045,2022,Aug
2022-08,South Dakota,1005,2282,3123,221,5626,2022,Aug
2022-08,Tennessee,18727,27877,16463,1898,46238,2022,Aug
2022-08,Texas,28662,57617,33989,4632,96238,2022,Aug
2022-08,Utah,12438,5251,4268,632,10151,2022,Aug
